Transaction_ID,Customer_ID,Product_ID,Product_Name,Category,Brand,Price,Rating,Reviews_Count,Stock,Discount_Percentage,Region,Store_ID,Date,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Previous_Sales,Current_Sales,Sales_Growth_Percentage,Demand_Level,Inventory_Risk,Transaction_Quantity,Total_Amount,Payment_Method,Fraud_Flag,Customer_Query,AI_Recommendation
T0473,C2231,134,Nike Product 134,Electronics,Nike,43903,4.1,53,70,27,Bangalore,3,14-12-2025,0,38.5,103.1,218.53,3.05,183,204,11.48,Medium,Low,1,43903,UPI,0,Is this product available?,Cross-sell recommendation
T0474,C2911,105,Samsung Product 105,Mobiles,Samsung,14603,3.7,4320,49,12,Chennai,1,10-08-2025,0,35.9,112.67,224.4,6.49,491,545,11,High,High,1,14603,Net Banking,0,Which product is best?,Apply festive discount
T0475,C5485,129,Dell Product 129,Fashion,Dell,55299,5,1396,285,37,Hyderabad,5,29-03-2025,0,21.8,112.35,214.57,4.07,470,569,21.06,High,Low,1,55299,Net Banking,0,How long is delivery?,Restock product
T0476,C2411,148,Sony Product 148,Fashion,Sony,5130,4.7,2455,146,37,Delhi,2,01-04-2025,1,35.4,107.44,223.05,5.76,422,535,26.78,High,Low,1,5130,Net Banking,1,Can I replace damaged items?,Urgent inventory alert
T0477,C8450,107,Boat Product 107,Home,Boat,3875,4.3,4276,229,31,Chennai,13,17-05-2025,0,30.7,100.86,211.83,3.25,306,355,16.01,Medium,Low,2,7750,UPI,0,What is the refund policy?,Apply festive discount
T0478,C7430,129,Sony Product 129,Mobiles,Sony,66545,4.1,1884,188,9,Delhi,8,11-08-2025,0,19,91.89,212.94,3.8,189,180,-4.76,Low,Low,2,133090,Credit Card,0,Is this product available?,Urgent inventory alert
T0479,C4898,126,HP Product 126,Mobiles,HP,16848,3.8,4064,50,35,Hyderabad,11,12-12-2025,0,30.5,99.03,236.67,4.19,81,179,120.99,Low,Low,1,16848,Debit Card,0,Is this product available?,Increase marketing
T0480,C7543,134,Boat Product 134,Accessories,Boat,43245,3.9,848,169,10,Chennai,6,24-12-2025,1,25.7,90.23,224.95,5.24,184,297,61.41,Medium,Low,2,86490,Net Banking,0,Can I replace damaged items?,Restock product
T0481,C7766,145,Boat Product 145,Fashion,Boat,58340,4.5,2950,6,1,Bangalore,16,04-11-2025,1,27.4,107.55,230.86,6.43,94,49,-47.87,Low,Critical,5,291700,Net Banking,0,How long is delivery?,Increase marketing
T0482,C7215,129,Nike Product 129,Mobiles,Nike,54622,4.4,1335,296,22,Mumbai,2,04-10-2025,0,21.8,105.41,202.32,7.33,353,348,-1.42,Medium,Low,1,54622,Net Banking,1,How long is delivery?,Restock product
T0483,C7763,133,Samsung Product 133,Fashion,Samsung,1859,4.4,4091,180,21,Hyderabad,18,31-03-2025,0,32.2,99.67,243.76,7.43,98,105,7.14,Low,Low,4,7436,Credit Card,0,What is the refund policy?,Restock product
T0484,C7523,105,Nike Product 105,Fashion,Nike,2697,3.6,1744,178,32,Hyderabad,15,22-07-2025,1,24.1,111.86,233.62,3.44,254,363,42.91,Medium,Low,4,10788,UPI,0,What is the refund policy?,Apply festive discount
T0485,C8416,145,Samsung Product 145,Mobiles,Samsung,78676,4,4921,103,1,Chennai,6,30-12-2025,1,37.2,94.77,228.69,3.02,167,131,-21.56,Low,Low,3,236028,Credit Card,0,Is this product available?,Urgent inventory alert
T0486,C9564,111,Sony Product 111,Fashion,Sony,97055,4.4,4192,143,26,Mumbai,4,13-03-2025,1,21.5,93.77,215.14,5.03,325,345,6.15,Medium,Low,3,291165,Net Banking,0,How long is delivery?,Increase marketing
T0487,C8679,134,Samsung Product 134,Mobiles,Samsung,70981,4.3,3435,192,35,Delhi,4,25-03-2025,1,19.4,96.87,239.22,7.68,281,380,35.23,Medium,Low,5,354905,Debit Card,1,Can I replace damaged items?,Apply festive discount
T0488,C2668,126,Apple Product 126,Electronics,Apple,87688,3.7,3319,215,7,Chennai,19,18-04-2025,1,35.1,102.15,201.04,4.9,258,324,25.58,Medium,Low,2,175376,Net Banking,1,How long is delivery?,Cross-sell recommendation
T0489,C1063,122,HP Product 122,Mobiles,HP,21617,3.8,4358,246,23,Chennai,4,28-10-2025,1,39.5,106,241.27,4.39,185,161,-12.97,Low,Low,3,64851,Debit Card,0,Can I replace damaged items?,Increase marketing
T0490,C8893,134,Dell Product 134,Accessories,Dell,18555,4.5,4352,279,13,Mumbai,4,09-05-2025,1,21.6,106.7,239.93,7.34,232,266,14.66,Medium,Low,4,74220,UPI,0,What is the refund policy?,Cross-sell recommendation
T0491,C5806,121,Boat Product 121,Electronics,Boat,52767,4.3,2284,71,36,Chennai,7,19-01-2025,0,36.8,109.07,235.81,5.3,80,81,1.25,Low,Low,4,211068,Credit Card,0,How long is delivery?,Cross-sell recommendation
T0492,C9777,149,Apple Product 149,Electronics,Apple,96818,4.3,910,61,12,Mumbai,6,02-08-2025,1,26.6,100.88,236.98,4.53,67,19,-71.64,Low,Low,1,96818,Debit Card,0,How long is delivery?,Restock product
T0493,C7541,137,Samsung Product 137,Electronics,Samsung,65384,3.9,861,215,9,Mumbai,8,29-11-2025,1,18.2,94.34,218.2,3.88,144,268,86.11,Medium,Low,4,261536,UPI,0,How long is delivery?,Urgent inventory alert
T0494,C1723,107,Dell Product 107,Home,Dell,58135,4.9,2693,242,1,Mumbai,13,22-05-2025,0,24.4,104.21,242.37,5.2,225,267,18.67,Medium,Low,1,58135,Net Banking,0,What is the refund policy?,Restock product
T0495,C2304,106,Apple Product 106,Electronics,Apple,20262,4.8,2793,170,35,Hyderabad,11,14-03-2025,1,27.9,103.88,224.5,4.69,239,255,6.69,Medium,Low,1,20262,Credit Card,0,Is this product available?,Apply festive discount
T0496,C2622,137,Dell Product 137,Mobiles,Dell,65108,3.6,1487,120,0,Chennai,7,19-11-2025,1,21.3,93.85,230.74,5.67,334,479,43.41,High,Low,1,65108,Credit Card,0,Which product is best?,Increase marketing
T0497,C8786,132,Boat Product 132,Accessories,Boat,22860,4,4144,254,28,Delhi,11,27-12-2025,0,21.8,105.87,209.55,4,118,159,34.75,Low,Low,1,22860,Debit Card,1,Which product is best?,Restock product
T0498,C9883,124,Sony Product 124,Home,Sony,24541,4.5,3657,175,16,Hyderabad,20,10-01-2025,1,38.1,102.83,237.5,5.74,227,249,9.69,Medium,Low,1,24541,Net Banking,0,Is this product available?,Apply festive discount
T0499,C4534,105,Apple Product 105,Mobiles,Apple,71096,4.7,473,74,5,Hyderabad,16,09-07-2025,0,27.1,113.11,211.13,4.05,379,342,-9.76,Medium,Low,3,213288,Debit Card,0,Which product is best?,Increase marketing
T0500,C4646,102,Samsung Product 102,Mobiles,Samsung,41906,4.3,2197,104,6,Chennai,5,13-07-2025,0,25,93.67,223.86,3.46,113,260,130.09,Medium,Low,4,167624,Credit Card,0,Which product is best?,Restock product
